5604,1992 FE,2062,Jun,22,13:40,2:01,22.5,0.0577,0.0566,11.55,<,1.00E-09,8.90E+04,16.4,48,6907,JPL#06
2340,Hathor,2062,Oct,25,12:10,<  00:01,70.4,0.181,0.181,18.89,<,1.00E-09,1.00E+05,19.2,72,7739,JPL#10
11500,1989 UR,2062,Nov,21,23:33,0:01,55.8,0.1434,0.1433,15.66,<,1.00E-09,3.20E+05,18.4,163,3588,JPL#18
1981,Midas,2063,Mar,14,10:17,<  00:01,32.1,0.0825,0.0825,30.15,<,1.00E-09,1.70E+05,15.5,95*,9534,JPL#15
6037,1988 EG,2064,Feb,22,7:56,0:02,41.3,0.106,0.106,11.81,<,1.00E-09,2.70E+06,18.7,295*,3686,JPL#21
2135,Aristaeus,2064,Apr,2,19:45,0:16,21.2,0.0545,0.0543,18.76,<,1.00E-09,1.10E+04,17.9,18,4880,JPL#03
,1990 OS,2064,Jul,26,,1/00:41,72,0.1851,0.1683,15.41,<,1.00E-09,2.00E+04,20,28*,13,JPL#07
3362,Khufu,2064,Dec,28,21:10,0:07,59.8,0.1537,0.1537,13.57,<,1.00E-09,6.20E+05,18.3,153,5216,JPL#06
1620,Geographos,2065,Mar,13,19:56,<  00:01,37.6,0.0966,0.0966,12.95,<,1.00E-09,2.20E+06,15.6,965*,16994,JPL#65
4183,Cuno,2065,May,20,11:21,<  00:01,49.8,0.128,0.128,14.08,<,1.00E-09,4.00E+05,14.4,173,14674,JPL#11
5693,1993 EA,2065,Jun,3,20:47,<  00:01,34.3,0.0882,0.0882,16.54,<,1.00E-09,4.00E+05,17,154,5623,JPL#09
7822,1991 CS,2065,Aug,31,3:57,<  00:01,9.7,0.025,0.025,19.36,<,1.00E-09,3.80E+05,17.4,204*,2383,JPL#08
9856,1991 EE,2065,Sep,6,12:48,0:03,11.9,0.0305,0.0304,16.34,<,1.00E-09,3.50E+05,17.5,101*,2833,JPL#20
3362,Khufu,2065,Dec,24,15:35,0:08,59.5,0.1528,0.1527,16.38,<,1.00E-09,5.80E+05,18.3,153,5216,JPL#06
7822,1991 CS,2066,Feb,23,4:23,<  00:01,73.2,0.1881,0.1881,18.47,<,1.00E-09,3.00E+06,17.4,204*,2383,JPL#08
,1996 JG,2066,Nov,8,6:08,2:14,76.5,0.1965,0.1956,14.47,<,1.00E-09,2.90E+05,19.5,263*,20,JPL#11
6239,Minos,2068,Jan,22,8:45,<  00:01,76.5,0.1966,0.1966,18.68,<,1.00E-09,3.00E+05,17.9,57,5855,JPL#08
,1999 RQ36,2068,Feb,15,,1/10:05,31,0.0797,0.0745,4.92,<,1.00E-09,9.10E+05,21,167*,20,JPL#31
,1997 BR,2068,Jul,24,16:49,0:02,19.2,0.0494,0.0494,12.45,<,1.00E-09,2.50E+05,17.5,421*,6481,JPL#05
7753,1988 XB,2068,Nov,14,3:06,<  00:01,49.1,0.1262,0.1262,9.99,<,1.00E-09,2.30E+05,18.6,246,3346,JPL#06
7482,1994 PC1,2069,Jan,14,22:19,0:47,27.3,0.0702,0.0695,20.52,<,1.00E-09,5.50E+04,16.8,238*,8344,JPL#14
5604,1992 FE,2069,Feb,25,2:54,6:26,43.1,0.1108,0.1054,9.14,<,1.00E-09,8.60E+04,16.4,48,6907,JPL#06
6489,Golevka,2069,Jul,19,23:26,<  00:01,39.4,0.1012,0.1012,10.61,<,1.00E-09,3.30E+06,19.2,686*,3021,JPL#54
6239,Minos,2069,Aug,13,7:10,<  00:01,26.8,0.0688,0.0688,10.97,<,1.00E-09,1.60E+05,17.9,57,5855,JPL#08
2340,Hathor,2069,Oct,21,8:26,<  00:01,2.6,0.0066,0.0066,13.2,<,1.00E-09,9.10E+04,19.2,72,7739,JPL#10
4179,Toutatis,2069,Nov,5,15:45,0:13,7.7,0.0198,0.0198,8.41,<,1.00E-09,1.40E+06,15.3,711*,3216,JPL#69
3757,1982 XB,2070,Jan,12,6:08,<  00:01,33.7,0.0867,0.0867,7.03,<,1.00E-09,2.40E+05,18.9,83*,5580,JPL#06
4034,1986 PA,2070,Sep,7,23:31,<  00:01,73.7,0.1894,0.1893,9.75,<,1.00E-09,1.80E+05,18.1,96*,4754,JPL#07
8566,1996 EN,2070,Sep,8,12:15,0:03,9.8,0.0251,0.0251,23.26,<,1.00E-09,1.40E+05,16.5,294,5716,JPL#06
4660,Nereus,2071,Feb,4,,1/12:57,6.3,0.0163,0.0141,5.64,<,1.00E-09,2.00E+04,18.2,32,5813,JPL#09
1566,Icarus,2071,Jun,10,12:28,<  00:01,69.8,0.1794,0.1794,24.45,<,1.00E-09,1.20E+06,16.4,579*,17174,JPL#29
1862,Apollo,2071,Nov,17,19:34,<  00:01,41.5,0.1066,0.1066,20.34,<,1.00E-09,4.20E+05,16.2,246*,24876,JPL#35
3671,Dionysus,2072,May,29,23:04,<  00:01,57.2,0.147,0.147,14.5,<,1.00E-09,2.50E+05,16.3,185,4911,JPL#15
4581,Asclepius,2072,Aug,20,11:56,17:43,21,0.054,0.0473,11.5,<,1.00E-09,5.70E+04,20.4,34,444,JPL#04
2201,Oljato,2072,Dec,17,21:46,0:01,33,0.0849,0.0849,22.79,<,1.00E-09,5.60E+04,15.2,141*,24684,JPL#17
1862,Apollo,2073,May,20,12:48,<  00:01,51.3,0.1319,0.1319,13.58,<,1.00E-09,5.40E+05,16.2,246*,24876,JPL#35
5011,Ptah,2073,Nov,13,9:34,0:02,35.6,0.0914,0.0914,12.97,<,1.00E-09,1.20E+05,17.1,32,13427,JPL#08
2340,Hathor,2074,Jan,15,16:02,0:12,49.3,0.1266,0.1264,10.89,<,1.00E-09,3.80E+05,19.2,72,7739,JPL#10
11500,1989 UR,2074,Jun,17,6:14,0:03,51.1,0.1314,0.1313,14.34,<,1.00E-09,3.10E+05,18.4,163,3588,JPL#18
3757,1982 XB,2074,Dec,18,7:42,<  00:01,14.8,0.0379,0.0379,5.73,<,1.00E-09,6.50E+05,18.9,83*,5580,JPL#06
5011,Ptah,2076,Mar,14,5:41,0:04,26.4,0.0679,0.0679,10.81,<,1.00E-09,3.20E+04,17.1,32,13427,JPL#08
2201,Oljato,2076,May,28,17:05,0:02,59.9,0.1538,0.1538,15.85,<,1.00E-09,5.90E+04,15.2,141*,24684,JPL#17
1620,Geographos,2076,Aug,20,9:35,<  00:01,30.5,0.0784,0.0784,10.22,<,1.00E-09,6.60E+06,15.6,965*,16994,JPL#65
,1991 AQ,2077,Feb,5,17:15,0:05,73.9,0.1898,0.1897,19.11,<,1.00E-09,2.80E+05,17,88*,1359,JPL#04
2101,Adonis,2077,Feb,16,22:22,<  00:01,68.5,0.176,0.176,30.12,<,1.00E-09,1.50E+05,18.7,57*,21572,JPL#12
7753,1988 XB,2077,Jul,3,22:01,<  00:01,26.5,0.068,0.068,11.58,<,1.00E-09,2.00E+05,18.6,246,3346,JPL#06
5189,1990 UQ,2077,Sep,21,11:01,0:03,19.9,0.0511,0.0511,12.07,<,1.00E-09,1.00E+05,17.3,37,2949,JPL#04
,1990 OS,2077,Oct,31,,3/22:07,25,0.0642,0.0555,8.28,<,1.00E-09,2.10E+04,20,28*,13,JPL#07
4581,Asclepius,2078,Mar,21,11:56,17:25,49.9,0.1282,0.1096,7.18,<,1.00E-09,2.90E+02,20.4,34,444,JPL#04
6239,Minos,2079,Jan,27,20:52,<  00:01,30.8,0.0793,0.0792,14.96,<,1.00E-09,1.90E+05,17.9,57,5855,JPL#08
4581,Asclepius,2079,Mar,28,5:30,21:14,42.9,0.1103,0.0832,13.94,<,1.00E-09,2.00E+04,20.4,34,444,JPL#04
5604,1992 FE,2079,Jun,13,,1/05:19,75.4,0.1936,0.1884,8.04,<,1.00E-09,1.10E+05,16.4,48,6907,JPL#06
6037,1988 EG,2079,Aug,22,11:43,<  00:01,13.3,0.0342,0.0342,14.82,<,1.00E-09,7.70E+05,18.7,295*,3686,JPL#21
3908,Nyx,2079,Sep,19,14:05,<  00:01,63.5,0.1631,0.1631,9.5,<,1.00E-09,1.30E+06,17.4,602*,6033,JPL#11
3757,1982 XB,2079,Nov,27,5:09,<  00:01,43.5,0.1118,0.1118,8.55,<,1.00E-09,1.60E+05,18.9,83*,5580,JPL#06
2102,Tantalus,2080,Jan,2,2:58,<  00:01,70,0.1799,0.1799,32.62,<,1.00E-09,2.30E+05,16.2,190,8265,JPL#16
6239,Minos,2080,Aug,18,15:00,<  00:01,21.2,0.0544,0.0544,14.28,<,1.00E-09,1.10E+05,17.9,57,5855,JPL#08
,1991 AQ,2080,Aug,25,23:22,0:03,76.6,0.1968,0.1968,30.61,<,1.00E-09,2.00E+04,17,88*,1359,JPL#04
4769,Castalia,2080,Aug,27,21:15,0:02,24.1,0.0618,0.0618,13.48,<,1.00E-09,9.10E+05,16.9,98*,2179,JPL#19
8014,1990 MF,2080,Sep,12,10:54,0:03,15.3,0.0393,0.0393,7.84,<,1.00E-09,9.70E+04,18.7,78*,2760,JPL#11
1862,Apollo,2080,Nov,5,9:17,0:02,38.1,0.0979,0.0979,14.57,<,1.00E-09,4.80E+05,16.2,246*,24876,JPL#35
4953,1990 MU,2080,Nov,19,1:34,1:27,73.7,0.1895,0.1885,27.91,<,1.00E-09,2.80E+05,14.1,81*,9142,JPL#14
5189,1990 UQ,2081,May,3,14:01,0:03,38.4,0.0987,0.0986,14.96,<,1.00E-09,1.80E+05,17.3,37,2949,JPL#04
7335,1989 JA,2081,May,20,0:13,0:10,33.1,0.0849,0.0848,15.36,<,1.00E-09,1.80E+05,16.5,143*,2805,JPL#10
4660,Nereus,2081,Nov,27,,3/02:51,52.4,0.1345,0.0923,10.32,<,1.00E-09,2.30E+04,18.2,32,5813,JPL#09
1862,Apollo,2082,May,12,11:05,0:02,13,0.0333,0.0333,17.51,<,1.00E-09,4.60E+05,16.2,246*,24876,JPL#35
4015,Wilson-Harrington,2082,Aug,18,18:09,<  00:01,42,0.1078,0.1078,11.93,<,1.00E-09,1.10E+05,16,139,17573,JPL#19
4034,1986 PA,2082,Sep,8,22:05,<  00:01,64,0.1643,0.1643,10.2,<,1.00E-09,1.30E+05,18.1,96*,4754,JPL#07
5693,1993 EA,2082,Dec,27,17:56,<  00:01,46.4,0.1194,0.1193,15.29,<,1.00E-09,6.00E+04,17,154,5623,JPL#09
3361,Orpheus,2083,Apr,26,3:34,<  00:01,46.4,0.1193,0.1193,12.14,<,1.00E-09,1.60E+05,19,84,5908,JPL#04
11500,1989 UR,2083,Jun,8,16:12,0:05,35.2,0.0903,0.0903,10.97,<,1.00E-09,2.60E+05,18.4,163,3588,JPL#18
4769,Castalia,2084,Apr,13,13:49,0:03,76.9,0.1976,0.1975,19.53,<,1.00E-09,3.70E+05,16.9,98*,2179,JPL#19
4450,Pan,2084,Sep,11,9:22,0:01,74.1,0.1903,0.1903,23.93,<,1.00E-09,1.40E+05,17.2,104,3355,JPL#03
7753,1988 XB,2084,Nov,16,2:25,0:01,45.1,0.1159,0.1159,10.19,<,1.00E-09,8.80E+04,18.6,246,3346,JPL#06
3671,Dionysus,2085,Jun,18,8:19,<  00:01,10.9,0.028,0.028,11.04,<,1.00E-09,4.10E+05,16.3,185,4911,JPL#15
4486,Mithra,2085,Aug,24,10:07,2:38,52.4,0.1346,0.1328,21.15,<,1.00E-09,7.80E+04,15.6,64,9067,JPL#07
4450,Pan,2086,Feb,23,22:58,0:01,39.3,0.1011,0.1011,15.61,<,1.00E-09,8.90E+04,17.2,104,3355,JPL#03
5604,1992 FE,2086,Feb,26,21:49,4:26,31.1,0.08,0.0747,14.22,<,1.00E-09,6.30E+04,16.4,48,6907,JPL#06
2340,Hathor,2086,Oct,21,16:05,<  00:01,2.2,0.0057,0.0056,13.24,<,1.00E-09,8.70E+04,19.2,72,7739,JPL#10
6037,1988 EG,2087,Feb,17,18:28,0:02,61.1,0.1571,0.1571,10.26,<,1.00E-09,1.60E+06,18.7,295*,3686,JPL#21
3361,Orpheus,2087,Apr,21,16:20,<  00:01,20.1,0.0515,0.0515,10.09,<,1.00E-09,1.60E+05,19,84,5908,JPL#04
3908,Nyx,2087,Oct,8,13:25,<  00:01,26.9,0.0692,0.0692,5.91,<,1.00E-09,1.00E+06,17.4,602*,6033,JPL#11
5693,1993 EA,2088,Jun,9,16:27,<  00:01,74.3,0.1909,0.1909,13.43,<,1.00E-09,3.20E+05,17,154,5623,JPL#09
5604,1992 FE,2088,Jun,21,13:48,1:18,22.2,0.057,0.0562,12.51,<,1.00E-09,8.90E+04,16.4,48,6907,JPL#06
1981,Midas,2089,Mar,20,14:00,<  00:01,28.1,0.0723,0.0723,26.85,<,1.00E-09,8.00E+04,15.5,95*,9534,JPL#15
4953,1990 MU,2089,May,30,18:41,1:33,48.5,0.1246,0.1232,20.29,<,1.00E-09,6.70E+04,14.1,81*,9142,JPL#14
6239,Minos,2090,Feb,4,13:33,<  00:01,32.5,0.0836,0.0836,10.61,<,1.00E-09,1.90E+05,17.9,57,5855,JPL#08
1620,Geographos,2090,Mar,11,6:39,<  00:01,58.7,0.1508,0.1508,15.01,<,1.00E-09,2.40E+06,15.6,965*,16994,JPL#65
1566,Icarus,2090,Jun,14,7:09,<  00:01,16.9,0.0435,0.0435,28.17,<,1.00E-09,1.10E+06,16.4,579*,17174,JPL#29
7822,1991 CS,2090,Sep,1,3:49,<  00:01,15.2,0.0391,0.0391,19.23,<,1.00E-09,3.80E+05,17.4,204*,2383,JPL#08
2340,Hathor,2091,Jan,17,4:10,4:38,43.5,0.1117,0.1077,11.85,<,1.00E-09,4.00E+05,19.2,72,7739,JPL#10
7822,1991 CS,2091,Feb,23,9:24,<  00:01,70.1,0.1802,0.1802,18.52,<,1.00E-09,2.90E+06,17.4,204*,2383,JPL#08
3361,Orpheus,2091,Apr,18,22:49,<  00:01,8.2,0.0211,0.0211,9.09,<,1.00E-09,1.90E+05,19,84,5908,JPL#04
1862,Apollo,2091,May,6,6:44,0:10,52.7,0.1355,0.1353,21.15,<,1.00E-09,4.30E+05,16.2,246*,24876,JPL#35
4450,Pan,2091,Aug,21,12:46,0:01,70,0.1799,0.1799,13.52,<,1.00E-09,2.10E+05,17.2,104,3355,JPL#03
4769,Castalia,2091,Aug,23,15:02,0:01,34.8,0.0894,0.0893,17.57,<,1.00E-09,5.40E+05,16.9,98*,2179,JPL#19
11500,1989 UR,2092,May,23,13:19,0:14,64.6,0.166,0.1659,8.86,<,1.00E-09,2.70E+05,18.4,163,3588,JPL#18
6489,Golevka,2092,Jun,19,10:30,<  00:01,43.1,0.1108,0.1108,10.66,<,1.00E-09,3.70E+06,19.2,686*,3021,JPL#54
4183,Cuno,2093,Jan,8,3:06,0:01,32.8,0.0843,0.0843,14.87,<,1.00E-09,1.20E+05,14.4,173,14674,JPL#11
7753,1988 XB,2093,Jul,4,21:02,<  00:01,29.7,0.0764,0.0764,11.33,<,1.00E-09,2.00E+05,18.6,246,3346,JPL#06
2061,Anza,2093,Aug,27,15:03,0:09,69.7,0.1792,0.1791,10.55,<,1.00E-09,7.30E+04,16.6,55,13347,JPL#01
3200,Phaethon,2093,Dec,14,10:53,<  00:01,7.7,0.0198,0.0198,34.23,<,1.00E-09,8.10E+04,14.6,369,5776,JPL#13
1620,Geographos,2094,Sep,3,10:34,<  00:01,74,0.19,0.19,16.69,<,1.00E-09,1.90E+06,15.6,965*,16994,JPL#65
4034,1986 PA,2094,Sep,8,17:48,<  00:01,66.8,0.1717,0.1717,10.07,<,1.00E-09,1.40E+05,18.1,96*,4754,JPL#07
2101,Adonis,2095,Feb,1,11:43,<  00:01,59.8,0.1536,0.1536,20.17,<,1.00E-09,2.80E+05,18.7,57*,21572,JPL#12
5604,1992 FE,2095,Feb,25,11:42,5:59,41.5,0.1065,0.1006,9.24,<,1.00E-09,8.50E+04,16.4,48,6907,JPL#06
4769,Castalia,2095,Apr,6,19:42,0:01,47.6,0.1223,0.1223,15.04,<,1.00E-09,3.60E+05,16.9,98*,2179,JPL#19
3361,Orpheus,2095,Apr,21,19:13,<  00:01,20.6,0.053,0.053,10.13,<,1.00E-09,1.70E+05,19,84,5908,JPL#04
3908,Nyx,2095,Oct,28,2:20,<  00:01,22.8,0.0587,0.0587,5.56,<,1.00E-09,4.00E+06,17.4,602*,6033,JPL#11
2340,Hathor,2096,Oct,25,,1/01:22,67.3,0.173,0.1375,18.65,<,1.00E-09,7.90E+04,19.2,72,7739,JPL#10
5011,Ptah,2096,Nov,9,13:10,<  00:01,45.1,0.116,0.1159,14.59,<,1.00E-09,9.90E+04,17.1,32,13427,JPL#08
5604,1992 FE,2097,Jun,15,20:32,9:36,75.4,0.1937,0.1841,17.6,<,1.00E-09,7.40E+04,16.4,48,6907,JPL#06
5011,Ptah,2099,Mar,4,13:50,0:02,47.4,0.1219,0.1219,9.63,<,1.00E-09,1.00E+05,17.1,32,13427,JPL#08
3361,Orpheus,2099,Apr,26,8:47,<  00:01,47,0.1207,0.1207,12.18,<,1.00E-09,1.80E+05,19,84,5908,JPL#04
,1997 BR,2099,Jun,25,10:15,0:03,74.4,0.1912,0.1912,10.24,<,1.00E-09,7.70E+05,17.5,421*,6481,JPL#05
4581,Asclepius,2099,Aug,23,,2/21:40,18.3,0.0471,0.0453,10.28,<,1.00E-09,5.90E+04,20.4,34,444,JPL#04
11500,1989 UR,2099,Nov,29,16:14,<  00:01,40.6,0.1044,0.1044,9.26,<,1.00E-09,4.30E+05,18.4,163,3588,JPL#18
